"BehaviorSpace results (NetLogo 6.1.1)"
"YBC_Continuous_Breeding_20210422_agerepro.nlogo"
"single_run_continuous_breeding"
"04/22/2021 10:43:12:247 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","within-group.contact","infection-length","group-size","rnot","age-repro","virulence","immunity-barrier","clan-number","between-group.contact","survival","fertility","frequency_transmission","fission","[step]","abundance","sealed","open","protected","nonprot","locked","count hyenas with [disease = ""infected""]","count hyenas with [disease = ""infected"" AND age > age-repro]","count hyenas with [disease = ""infected"" AND age <= age-repro]","count hyenas with [disease = ""recovered"" AND age > age-repro]","count hyenas with [disease = ""recovered"" AND age <= age-repro]","count hyenas with [disease = ""susceptible"" AND age > age-repro]","count hyenas with [disease = ""susceptible"" AND age <= age-repro]"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","249","1066","0","0","0","0","0.05951890985339134","0","0","0","243","0","591","232"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","265","1049","20","0","6.371681341745954","0","0.7183561736170183","45","0","45","636","239","0","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","250","1064","0","0","0","0","0.05951890985339134","0","0","0","242","0","593","229"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","266","1045","20","0","6.252670722735335","0","0.7232842725440843","44","0","44","637","240","0","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","251","1063","0","0","0","0","0.05951890985339134","0","0","0","242","0","591","230"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","267","1052","20","0","6.444933992563252","0","0.7139175139990417","45","0","45","639","241","0","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","252","1061","0","0","0","0","0.05951890985339134","0","0","0","242","0","593","226"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","268","1048","20","0","6.278262693270954","0","0.7217827410364043","45","0","45","643","239","0","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","253","1065","0","0","0","0","0.05951890985339134","0","0","0","240","0","593","232"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","269","1049","20","0","6.496954979469971","0","0.7112413880783216","39","0","39","646","240","0","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","254","1063","0","0","0","0","0.05951890985339134","0","0","0","240","0","593","230"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","255","1063","0","0","0","0","0.05951890985339134","0","0","0","240","0","594","229"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","270","1048","20","0","6.533900030810785","0","0.7088670678633767","37","0","37","649","240","0","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","256","1065","0","0","0","0","0.05951890985339134","0","0","0","240","0","599","226"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","271","1046","20","0","6.585326150457728","0","0.7061770458702823","33","0","33","654","236","0","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","257","1066","0","0","0","0","0.05951890985339134","0","0","0","240","0","606","220"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","272","1056","20","0","6.5737887843151","0","0.706619413077759","35","0","35","657","236","0","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","258","1069","0","0","0","0","0.05951890985339134","0","0","0","240","0","606","223"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","273","1053","20","0","6.60550711758142","0","0.7050556147748168","31","0","31","658","236","0","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","259","1069","0","0","0","0","0.05951890985339134","0","0","0","239","0","605","225"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","274","1056","20","0","6.872229963019436","0","0.691641282587769","32","0","32","655","235","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","260","1068","0","0","0","0","0.05951890985339134","0","0","0","238","0","611","219"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","275","1052","20","0","6.884151374940849","0","0.6903744953823462","30","0","30","655","233","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","261","1072","0","0","0","0","0.05951890985339134","0","0","0","238","0","613","221"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","276","1051","20","0","7.004151808566938","0","0.6843111343407703","28","0","28","657","232","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","262","1075","0","0","0","0","0.05951890985339134","0","0","0","238","0","614","223"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","277","1052","20","0","6.931168350800874","0","0.6876571391769949","29","0","29","662","228","0","133"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","263","1073","0","0","0","0","0.05951890985339134","0","0","0","238","0","615","220"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","278","1052","20","0","6.9463410477140455","0","0.6870658045731474","29","0","29","661","229","0","133"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","279","1050","20","0","6.751401395825276","0","0.6967832204373935","32","0","32","661","229","0","128"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","280","1049","19","0","5.779537730632089","0","0.7324866047265948","33","0","33","661","229","0","126"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","281","1044","19","0","6.119432736041971","0","0.716476519404454","38","0","38","664","226","1","115"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","282","1047","19","0","6.575865930358459","0","0.6916110836339997","32","0","32","667","225","1","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","264","1072","0","0","0","0","0.05951890985339134","0","0","0","238","0","615","219"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","283","1050","19","0","6.4323496180711155","0","0.6978558666085729","33","0","33","671","222","1","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","265","1072","0","0","0","0","0.05951890985339134","0","0","0","238","0","614","220"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","284","1050","19","0","6.629622804245901","0","0.687801740124351","30","0","30","670","223","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","266","1071","0","0","0","0","0.05951890985339134","0","0","0","238","0","614","219"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","285","1051","19","0","6.734062199074314","0","0.6817757653184229","27","0","27","669","226","1","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","267","1070","0","0","0","0","0.05951890985339134","0","0","0","238","0","615","217"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","286","1047","19","0","6.617889824064948","0","0.6875729442764985","27","0","27","674","220","1","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","268","1069","0","0","0","0","0.05951890985339134","0","0","0","238","0","612","219"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","287","1043","19","0","6.6670461470198985","0","0.6852908840661368","23","0","23","674","219","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","269","1067","0","0","0","0","0.05951890985339134","0","0","0","238","0","613","216"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","288","1043","19","0","6.893695018693336","0","0.6732418876512","23","0","23","674","219","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","270","1066","0","0","0","0","0.05951890985339134","0","0","0","238","0","611","217"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","289","1045","19","0","6.919455175775004","0","0.6712519322040102","19","0","19","683","215","1","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","271","1063","0","0","0","0","0.05951890985339134","0","0","0","237","0","611","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","290","1050","19","0","7.039693573629199","0","0.6648188609776217","21","0","21","683","214","1","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","272","1059","0","0","0","0","0.05951890985339134","0","0","0","234","0","613","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","291","1052","19","0","7.0776942303981025","0","0.6624802437147114","19","0","19","685","215","1","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","273","1060","0","0","0","0","0.05951890985339134","0","0","0","233","0","616","211"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","292","1052","19","0","7.038732706174487","0","0.664407765133696","22","0","22","684","215","1","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","274","1064","0","0","0","0","0.05951890985339134","0","0","0","232","0","617","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","293","1050","19","0","7.054157580577691","0","0.6636973781345266","22","0","22","688","211","1","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","275","1063","0","0","0","0","0.05951890985339134","0","0","0","231","0","620","212"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","294","1049","19","0","7.028927663934059","0","0.6649878796947616","23","0","23","690","208","1","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","276","1059","0","0","0","0","0.05951890985339134","0","0","0","230","0","625","204"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","295","1048","19","0","7.225852513611635","0","0.6546913350570068","21","0","21","691","204","1","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","277","1059","0","0","0","0","0.05951890985339134","0","0","0","230","0","627","202"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","278","1060","0","0","0","0","0.05951890985339134","0","0","0","230","0","628","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","296","1050","19","0","7.207838945988428","0","0.6550974941615041","24","0","24","690","203","1","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","279","1061","0","0","0","0","0.05951890985339134","0","0","0","230","0","628","203"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","297","1047","19","0","7.089186353199006","0","0.6613637442611842","30","0","30","691","199","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","280","1058","0","0","0","0","0.05951890985339134","0","0","0","230","0","628","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","298","1045","19","0","7.173661589528463","0","0.657247481828038","29","0","29","697","192","1","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","281","1059","0","0","0","0","0.05951890985339134","0","0","0","228","0","632","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","299","1046","19","0","7.395638360034646","0","0.6453478485154417","28","0","28","699","190","1","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","282","1058","0","0","0","0","0.05951890985339134","0","0","0","227","0","632","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","300","1038","19","0","7.593346878614075","0","0.6343158405211246","21","0","21","699","188","1","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","283","1060","0","0","0","0","0.05951890985339134","0","0","0","226","0","631","203"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","301","1038","19","0","8.004339933633915","0","0.6121039950993267","18","0","18","699","185","1","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","284","1061","0","0","0","0","0.05951890985339134","0","0","0","226","0","630","205"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","302","1045","19","0","8.280511829931335","0","0.5963995876404206","19","0","19","702","181","1","142"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","285","1059","0","0","0","0","0.05951890985339134","0","0","0","226","0","630","203"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","303","1048","19","0","8.315356614527094","0","0.5937391038480698","19","0","19","707","176","1","145"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","286","1057","0","0","0","0","0.05951890985339134","0","0","0","225","0","634","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","304","1045","19","0","8.369695077921286","0","0.5907391592593045","17","0","17","708","175","1","144"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","287","1055","0","0","0","0","0.05951890985339134","0","0","0","224","0","632","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","305","1044","19","0","8.168126163482201","0","0.6011901576724792","21","0","21","711","172","1","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","288","1053","0","0","0","0","0.05951890985339134","0","0","0","222","0","632","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","306","1040","18","0","7.257450482953578","0","0.6302077597066056","22","0","22","711","170","1","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","289","1053","0","0","0","0","0.05951890985339134","0","0","0","222","0","631","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","307","1038","18","0","7.999310085339497","0","0.5906054263537283","21","0","21","713","170","2","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","290","1056","0","0","0","0","0.05951890985339134","0","0","0","222","0","636","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","308","1040","18","0","7.914466471780711","0","0.5931188308096121","24","0","24","718","166","2","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","291","1064","0","0","0","0","0.05951890985339134","0","0","0","222","0","642","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","309","1041","18","0","7.931292151261191","0","0.5923237044193566","26","0","26","721","163","2","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","292","1066","0","0","0","0","0.05951890985339134","0","0","0","222","0","640","204"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","310","1041","18","0","8.145253264680507","0","0.5803928022077138","23","0","23","722","162","2","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","293","1064","0","0","0","0","0.05951890985339134","0","0","0","222","0","641","201"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","294","1063","0","0","0","0","0.05951890985339134","0","0","0","222","0","641","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","311","1042","17","0","7.571009001891356","0","0.5887872823715506","21","0","21","726","157","2","136"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","312","1042","17","0","8.172919672919672","0","0.5538745652618752","21","0","21","727","155","3","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","295","1063","0","0","0","0","0.05951890985339134","0","0","0","222","0","641","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","313","1040","17","0","8.146076262918369","0","0.5533999001378533","21","0","21","729","149","3","138"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","296","1064","0","0","0","0","0.05951890985339134","0","0","0","222","0","641","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","314","1042","17","0","8.157698412698412","0","0.5526883227905554","26","0","26","737","141","3","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","297","1061","0","0","0","0","0.05951890985339134","0","0","0","221","0","642","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","315","1045","17","0","8.387182081764125","0","0.5391474259427311","21","0","21","741","138","3","142"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","298","1063","0","0","0","0","0.05951890985339134","0","0","0","220","0","644","199"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","299","1063","0","0","0","0","0.05951890985339134","0","0","0","220","0","641","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","316","1051","17","0","8.696581459476196","0","0.5201509392039138","22","0","22","743","136","3","147"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","300","1062","0","0","0","0","0.05951890985339134","0","0","0","220","0","642","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","317","1051","17","0","8.907306056516582","0","0.5066379342757255","23","0","23","744","134","3","147"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","301","1057","0","0","0","0","0.05951890985339134","0","0","0","218","0","640","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","318","1060","16","0","8.214222960275592","0","0.5182759358750083","24","0","24","746","133","3","154"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","302","1058","0","0","0","0","0.05951890985339134","0","0","0","217","0","638","203"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","319","1061","14","0","7.037568182305026","0","0.5343362681121417","28","0","28","747","131","6","149"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","303","1058","0","0","0","0","0.05951890985339134","0","0","0","216","0","638","204"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","320","1056","14","0","6.64363623705729","0","0.5636214307896322","37","1","36","742","130","5","142"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","304","1058","0","0","0","0","0.05951890985339134","0","0","0","215","0","638","205"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","321","1055","14","0","6.7927760093936564","0","0.5550603872425697","38","1","37","739","130","5","143"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","305","1062","0","0","0","0","0.05951890985339134","0","0","0","214","0","638","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","322","1046","14","0","6.52588313103019","0","0.5735126611580271","36","1","35","739","131","5","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","306","1066","0","0","0","0","0.05951890985339134","0","0","0","214","0","638","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","323","1046","14","0","6.49118616133322","0","0.5773090357017718","34","1","33","738","132","5","137"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","307","1065","0","0","0","0","0.05951890985339134","0","0","0","213","0","638","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","324","1044","11","0","5.826186346333405","0","0.5228293353971243","28","1","27","739","133","8","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","308","1065","0","0","0","0","0.05951890985339134","0","0","0","213","0","637","215"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","325","1042","11","0","5.66547206061912","0","0.5324870249798185","29","2","27","742","130","7","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","309","1062","0","0","0","0","0.05951890985339134","0","0","0","212","0","636","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","326","1042","12","0","5.477786380286379","0","0.5878917203911197","30","1","29","743","128","6","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","310","1063","0","0","0","0","0.05951890985339134","0","0","0","212","0","637","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","327","1038","12","0","5.684972527472528","0","0.5752432660765493","30","1","29","743","128","8","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","311","1062","0","0","0","0","0.05951890985339134","0","0","0","211","0","637","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","328","1046","12","0","5.868562630180278","0","0.558890052991356","34","2","32","743","127","7","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","312","1062","0","0","0","0","0.05951890985339134","0","0","0","211","0","637","214"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","329","1050","12","0","5.799320205937853","0","0.5632974872544586","38","2","36","745","127","7","133"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","313","1062","0","0","0","0","0.05951890985339134","0","0","0","211","0","643","208"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","330","1047","12","0","5.5677184743361225","0","0.5829649177431948","35","1","34","746","129","7","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","314","1060","0","0","0","0","0.05951890985339134","0","0","0","210","0","643","207"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","331","1041","12","0","5.398837355455002","0","0.5986772968573495","39","1","38","746","127","8","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","315","1059","0","0","0","0","0.05951890985339134","0","0","0","210","0","645","204"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","332","1039","12","0","5.208986928104576","0","0.6158075307293979","41","2","39","747","129","7","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","316","1062","0","0","0","0","0.05951890985339134","0","0","0","210","0","646","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","333","1041","11","0","4.121405228758171","0","0.6813093001792025","40","2","38","748","129","7","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","317","1065","0","0","0","0","0.05951890985339134","0","0","0","210","0","645","210"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","334","1043","11","0","4.7443329617242656","0","0.6306342125868123","43","2","41","749","126","8","117"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","318","1060","0","0","0","0","0.05951890985339134","0","0","0","210","0","644","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","335","1050","11","0","4.822262949468832","0","0.6189428421016345","47","2","45","750","123","8","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","319","1058","0","0","0","0","0.05951890985339134","0","0","0","210","0","643","205"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","336","1052","12","0","5.193024132730016","0","0.6188265591143015","43","1","42","749","123","8","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","320","1055","0","0","0","0","0.05951890985339134","0","0","0","209","0","642","204"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","321","1052","0","0","0","0","0.05951890985339134","0","0","0","209","0","641","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","337","1045","12","0","5.06344537815126","0","0.6296150984135868","39","1","38","750","124","8","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","322","1050","0","0","0","0","0.05951890985339134","0","0","0","209","0","644","197"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","338","1039","12","0","5.167640692640693","0","0.6218312004810745","41","2","39","748","123","7","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","323","1050","0","0","0","0","0.05951890985339134","0","0","0","209","0","649","192"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","339","1041","12","0","5.190530303030303","0","0.6192750747875643","39","1","38","746","126","7","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","324","1056","0","0","0","0","0.05951890985339134","0","0","0","209","0","649","198"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","340","1038","12","0","5.106655844155845","0","0.6260516025526434","39","1","38","745","127","7","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","325","1059","0","0","0","0","0.05951890985339134","0","0","0","209","0","650","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","341","1038","12","0","5.1589285714285715","0","0.6222602525936727","39","1","38","744","129","7","119"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","326","1062","0","0","0","0","0.05951890985339134","0","0","0","209","0","652","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","342","1040","12","0","5.094642857142857","0","0.6273014496209014","35","1","34","747","128","7","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","327","1058","0","0","0","0","0.05951890985339134","0","0","0","208","0","648","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","343","1043","12","0","5.232867494824016","0","0.6162028295664072","35","1","34","744","130","7","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","328","1060","0","0","0","0","0.05951890985339134","0","0","0","208","0","652","200"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","344","1042","12","0","5.304364018334606","0","0.6093199009359833","34","1","33","745","127","7","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","329","1058","0","0","0","0","0.05951890985339134","0","0","0","207","0","652","199"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","345","1039","11","0","4.015132139812446","0","0.6903807055566851","33","1","32","746","129","7","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","330","1059","0","0","0","0","0.05951890985339134","0","0","0","207","0","658","194"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","346","1036","13","0","5.280512422360249","0","0.6469129448612644","27","0","27","745","131","8","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","331","1066","0","0","0","0","0.05951890985339134","0","0","0","206","0","658","202"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","347","1034","12","0","4.769005546882784","0","0.6564922831648733","23","0","23","743","136","8","124"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","332","1069","0","0","0","0","0.05951890985339134","0","0","0","206","0","657","206"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","348","1036","13","0","5.213644688644689","0","0.6494498149630912","27","1","26","741","136","8","124"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","349","1036","13","0","5.3895961881256","0","0.6353733559105762","25","1","24","744","134","8","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","333","1066","0","0","0","0","0.05951890985339134","0","0","0","206","0","659","201"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","350","1034","13","0","5.136930389871567","0","0.6537263820030007","29","1","28","741","134","8","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","334","1068","0","0","0","0","0.05951890985339134","0","0","0","206","0","657","205"
