"BehaviorSpace results (NetLogo 6.1.1)"
"YBC_Continuous_Breeding_20210413.nlogo"
"single_run_continuous_breeding"
"04/22/2021 10:19:59:008 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","within-group.contact","infection-length","group-size","rnot","age-repro","virulence","immunity-barrier","clan-number","between-group.contact","survival","fertility","frequency_transmission","fission","[step]","abundance","sealed","open","protected","nonprot","locked","count hyenas with [disease = ""infected""]","count hyenas with [disease = ""infected"" AND age > age-repro]","count hyenas with [disease = ""infected"" AND age <= age-repro]","count hyenas with [disease = ""recovered"" AND age > age-repro]","count hyenas with [disease = ""recovered"" AND age <= age-repro]","count hyenas with [disease = ""susceptible"" AND age > age-repro]","count hyenas with [disease = ""susceptible"" AND age <= age-repro]"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","164","1078","0","0","0","0","0.05335892479536915","0","0","0","323","0","235","520"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","199","1020","0","0","0","0","0","45","0","45","484","363","0","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","165","1078","0","0","0","0","0.05335892479536915","0","0","0","323","0","241","514"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","200","1021","0","0","0","0","0","42","0","42","486","363","0","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","166","1078","0","0","0","0","0.05335892479536915","0","0","0","323","0","255","500"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","201","1023","0","0","0","0","0","42","0","42","488","363","0","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","167","1082","0","0","0","0","0.05335892479536915","0","0","0","322","0","261","499"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","202","1023","0","0","0","0","0","49","0","49","489","363","0","122"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","203","1022","0","0","0","0","0","56","0","56","491","360","0","115"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","168","1082","0","0","0","0","0.05335892479536915","0","0","0","321","0","264","497"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","204","1031","0","0","0","0","0","52","0","52","493","360","0","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","169","1082","0","0","0","0","0.05335892479536915","0","0","0","321","0","274","487"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","205","1031","0","0","0","0","0","59","0","59","496","356","0","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","170","1082","0","0","0","0","0.05335892479536915","0","0","0","321","0","281","480"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","206","1026","0","0","0","0","0","68","0","68","495","356","0","107"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","171","1084","0","0","0","0","0.05335892479536915","0","0","0","321","0","287","476"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","207","1026","0","0","0","0","0","75","0","75","498","354","0","99"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","172","1083","0","0","0","0","0.05335892479536915","0","0","0","320","0","294","469"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","208","1033","0","0","0","0","0","76","0","76","501","352","0","104"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","173","1085","0","0","0","0","0.05335892479536915","0","0","0","320","0","300","465"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","209","1032","0","0","0","0","0","73","0","73","504","353","0","102"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","174","1085","0","0","0","0","0.05335892479536915","0","0","0","319","0","307","459"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","210","1026","0","0","0","0","0","76","0","76","506","349","0","95"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","175","1082","0","0","0","0","0.05335892479536915","0","0","0","318","0","325","439"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","211","1032","0","0","0","0","0","71","0","71","509","351","0","101"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","176","1082","0","0","0","0","0.05335892479536915","0","0","0","318","0","334","430"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","212","1032","0","0","0","0","0","67","0","67","511","352","0","102"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","177","1082","0","0","0","0","0.05335892479536915","0","0","0","316","0","339","427"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","213","1036","0","0","0","0","0","64","0","64","513","354","0","105"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","178","1081","0","0","0","0","0.05335892479536915","0","0","0","316","0","346","419"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","214","1033","0","0","0","0","0","61","0","61","517","353","0","102"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","179","1081","0","0","0","0","0.05335892479536915","0","0","0","315","0","353","413"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","215","1030","0","0","0","0","0","54","0","54","521","356","0","99"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","216","1031","0","0","0","0","0","55","0","55","527","355","0","94"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","180","1078","0","0","0","0","0.05335892479536915","0","0","0","315","0","357","406"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","217","1030","0","0","0","0","0","49","0","49","529","357","0","95"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","181","1080","0","0","0","0","0.05335892479536915","0","0","0","314","0","361","405"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","218","1026","0","0","0","0","0","38","0","38","532","354","0","102"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","182","1081","0","0","0","0","0.05335892479536915","0","0","0","314","0","364","403"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","219","1032","0","0","0","0","0","38","0","38","536","351","0","107"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","183","1082","0","0","0","0","0.05335892479536915","0","0","0","311","0","365","406"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","220","1032","0","0","0","0","0","33","0","33","536","349","0","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","184","1084","0","0","0","0","0.05335892479536915","0","0","0","310","0","373","401"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","221","1030","0","0","0","0","0","34","0","34","544","340","0","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","185","1082","0","0","0","0","0.05335892479536915","0","0","0","309","0","380","393"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","222","1031","0","0","0","0","0","34","0","34","549","337","0","111"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","186","1088","0","0","0","0","0.05335892479536915","0","0","0","308","0","386","394"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","223","1030","0","0","0","0","0","32","0","32","550","336","0","112"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","187","1087","0","0","0","0","0.05335892479536915","0","0","0","308","0","394","385"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","224","1028","0","0","0","0","0","29","0","29","552","333","0","114"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","225","1031","0","0","0","0","0","24","0","24","555","332","0","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","188","1086","0","0","0","0","0.05335892479536915","0","0","0","307","0","398","381"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","226","1033","0","0","0","0","0","25","0","25","562","326","0","120"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","189","1088","0","0","0","0","0.05335892479536915","0","0","0","306","0","401","381"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","227","1035","0","0","0","0","0","24","0","24","568","320","0","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","190","1083","0","0","0","0","0.05335892479536915","0","0","0","304","0","407","372"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","228","1034","0","0","0","0","0","25","0","25","572","314","0","123"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","191","1082","0","0","0","0","0.05335892479536915","0","0","0","304","0","409","369"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","229","1043","0","0","0","0","0","25","0","25","579","307","0","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","192","1082","0","0","0","0","0.05335892479536915","0","0","0","304","0","420","358"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","230","1046","0","0","0","0","0","26","0","26","582","302","0","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","193","1086","0","0","0","0","0.05335892479536915","0","0","0","302","0","427","357"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","231","1047","0","0","0","0","0","27","0","27","584","302","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","194","1086","0","0","0","0","0.05335892479536915","0","0","0","301","0","429","356"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","232","1047","0","0","0","0","0","28","0","28","585","302","0","132"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","195","1087","0","0","0","0","0.05335892479536915","0","0","0","301","0","432","354"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","233","1049","0","0","0","0","0","28","0","28","590","298","0","133"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","196","1092","0","0","0","0","0.05335892479536915","0","0","0","301","0","440","351"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","234","1055","0","0","0","0","0","30","0","30","593","293","0","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","197","1091","0","0","0","0","0.05335892479536915","0","0","0","301","0","446","344"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","235","1052","0","0","0","0","0","33","0","33","594","291","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","198","1093","0","0","0","0","0.05335892479536915","0","0","0","301","0","450","342"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","236","1047","0","0","0","0","0","32","0","32","597","287","0","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","199","1092","0","0","0","0","0.05335892479536915","0","0","0","300","0","453","339"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","237","1047","0","0","0","0","0","31","0","31","605","280","0","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","200","1092","0","0","0","0","0.05335892479536915","0","0","0","299","0","457","336"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","238","1051","0","0","0","0","0","31","0","31","610","276","0","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","201","1093","0","0","0","0","0.05335892479536915","0","0","0","299","0","462","332"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","239","1054","0","0","0","0","0","27","0","27","612","275","0","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","202","1093","0","0","0","0","0.05335892479536915","0","0","0","299","0","468","326"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","240","1053","0","0","0","0","0","26","0","26","617","270","0","140"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","241","1053","0","0","0","0","0","25","0","25","619","269","0","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","203","1094","0","0","0","0","0.05335892479536915","0","0","0","298","0","472","324"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","242","1051","0","0","0","0","0","22","0","22","624","266","0","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","204","1093","0","0","0","0","0.05335892479536915","0","0","0","298","0","477","318"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","243","1047","0","0","0","0","0","22","0","22","630","259","0","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","205","1094","0","0","0","0","0.05335892479536915","0","0","0","297","0","479","318"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","244","1051","0","0","0","0","0","24","0","24","636","255","0","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","206","1096","0","0","0","0","0.05335892479536915","0","0","0","297","0","482","317"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","245","1056","0","0","0","0","0","24","0","24","636","256","0","140"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","207","1094","0","0","0","0","0.05335892479536915","0","0","0","295","0","483","316"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","246","1055","0","0","0","0","0","18","0","18","639","252","0","146"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","208","1096","0","0","0","0","0.05335892479536915","0","0","0","295","0","484","317"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","247","1052","0","0","0","0","0","18","0","18","643","248","0","143"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","209","1101","0","0","0","0","0.05335892479536915","0","0","0","295","0","486","320"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","248","1054","0","0","0","0","0","15","0","15","644","248","0","147"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","210","1098","0","0","0","0","0.05335892479536915","0","0","0","293","0","492","313"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","249","1054","0","0","0","0","0","16","0","16","650","240","0","148"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","211","1095","0","0","0","0","0.05335892479536915","0","0","0","293","0","493","309"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","250","1053","0","0","0","0","0","16","0","16","650","237","0","150"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","212","1101","0","0","0","0","0.05335892479536915","0","0","0","293","0","502","306"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","251","1052","0","0","0","0","0","14","0","14","657","232","0","149"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","213","1100","0","0","0","0","0.05335892479536915","0","0","0","291","0","502","307"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","252","1053","0","0","0","0","0","16","0","16","655","230","0","152"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","214","1098","0","0","0","0","0.05335892479536915","0","0","0","291","0","511","296"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","253","1052","0","0","0","0","0","18","0","18","659","226","0","149"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","254","1055","0","0","0","0","0","18","0","18","666","221","0","150"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","215","1097","0","0","0","0","0.05335892479536915","0","0","0","291","0","512","294"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","255","1051","0","0","0","0","0","15","0","15","669","218","0","149"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","216","1095","0","0","0","0","0.05335892479536915","0","0","0","290","0","517","288"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","256","1054","0","0","0","0","0","13","0","13","672","215","0","154"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","217","1092","0","0","0","0","0.05335892479536915","0","0","0","289","0","524","279"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","257","1049","0","0","0","0","0","16","0","16","675","207","0","151"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","218","1090","0","0","0","0","0.05335892479536915","0","0","0","288","0","524","278"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","258","1054","0","0","0","0","0","19","0","19","675","205","0","155"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","219","1089","0","0","0","0","0.05335892479536915","0","0","0","288","0","527","274"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","259","1051","0","0","0","0","0","24","0","24","677","202","0","148"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","260","1050","0","0","0","0","0","24","0","24","682","199","0","145"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","220","1089","0","0","0","0","0.05335892479536915","0","0","0","288","0","527","274"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","261","1047","0","0","0","0","0","26","0","26","683","198","1","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","221","1090","0","0","0","0","0.05335892479536915","0","0","0","288","0","529","273"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","262","1047","0","0","0","0","0","26","0","26","686","195","1","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","222","1090","0","0","0","0","0.05335892479536915","0","0","0","288","0","533","269"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","263","1046","0","0","0","0","0","26","0","26","688","195","1","136"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","264","1045","0","0","0","0","0","23","0","23","689","191","1","141"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","223","1087","0","0","0","0","0.05335892479536915","0","0","0","288","0","532","267"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","265","1047","0","0","0","0","0","27","0","27","689","188","1","142"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","224","1086","0","0","0","0","0.05335892479536915","0","0","0","286","0","534","266"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","266","1041","0","0","0","0","0","31","0","31","691","184","1","134"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","225","1086","0","0","0","0","0.05335892479536915","0","0","0","284","0","542","260"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","267","1049","0","0","0","0","0","31","0","31","695","183","1","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","226","1086","0","0","0","0","0.05335892479536915","0","0","0","283","0","541","262"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","268","1047","0","0","0","0","0","32","0","32","698","178","1","138"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","227","1085","0","0","0","0","0.05335892479536915","0","0","0","282","0","542","261"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","269","1044","0","0","0","0","0","32","0","32","698","177","1","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","228","1088","0","0","0","0","0.05335892479536915","0","0","0","282","0","544","262"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","270","1044","0","0","0","0","0","29","0","29","701","177","1","136"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","229","1091","0","0","0","0","0.05335892479536915","0","0","0","282","0","544","265"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","271","1043","0","0","0","0","0","27","1","26","702","174","1","139"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","272","1040","0","0","0","0","0","26","1","25","702","172","1","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","230","1086","0","0","0","0","0.05335892479536915","0","0","0","281","0","544","261"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","273","1043","0","0","0","0","0","28","1","27","703","171","2","139"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","231","1086","0","0","0","0","0.05335892479536915","0","0","0","281","0","548","257"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","274","1035","0","0","0","0","0","30","0","30","706","168","2","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","232","1085","0","0","0","0","0.05335892479536915","0","0","0","280","0","549","256"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","275","1040","0","0","0","0","0","32","0","32","708","167","2","131"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","233","1083","0","0","0","0","0.05335892479536915","0","0","0","280","0","547","256"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","276","1040","0","0","0","0","0","33","0","33","712","165","2","128"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","234","1085","0","0","0","0","0.05335892479536915","0","0","0","280","0","549","256"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","277","1038","0","0","0","0","0","31","0","31","717","161","2","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","235","1080","0","0","0","0","0.05335892479536915","0","0","0","278","0","552","250"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","278","1039","0","0","0","0","0","32","0","32","717","159","2","129"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","236","1081","0","0","0","0","0.05335892479536915","0","0","0","277","0","553","251"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","279","1035","0","0","0","0","0","33","0","33","717","157","2","126"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","237","1081","0","0","0","0","0.05335892479536915","0","0","0","277","0","553","251"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","280","1037","0","0","0","0","0","35","0","35","716","159","2","125"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","238","1079","0","0","0","0","0.05335892479536915","0","0","0","276","0","555","248"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","281","1043","0","0","0","0","0","36","0","36","722","153","2","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","239","1081","0","0","0","0","0.05335892479536915","0","0","0","275","0","555","251"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","282","1041","0","0","0","0","0","42","0","42","726","149","2","122"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","240","1084","0","0","0","0","0.05335892479536915","0","0","0","274","0","561","249"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","283","1042","0","0","0","0","0","42","0","42","729","148","2","121"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","241","1084","0","0","0","0","0.05335892479536915","0","0","0","274","0","565","245"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","284","1042","0","0","0","0","0","45","0","45","731","148","2","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","242","1083","0","0","0","0","0.05335892479536915","0","0","0","274","0","565","244"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","285","1035","0","0","0","0","0","45","0","45","732","148","2","108"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","286","1034","0","0","0","0","0","46","1","45","736","144","2","106"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","243","1084","0","0","0","0","0.05335892479536915","0","0","0","274","0","566","244"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","287","1034","0","0","0","0","0","42","1","41","740","137","1","114"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","244","1081","0","0","0","0","0.05335892479536915","0","0","0","274","0","565","242"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","288","1035","0","0","0","0","0","36","1","35","741","138","2","118"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","245","1079","0","0","0","0","0.05335892479536915","0","0","0","274","0","570","235"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","289","1036","0","0","0","0","0","37","1","36","745","136","2","116"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","246","1075","0","0","0","0","0.05335892479536915","0","0","0","272","0","572","231"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","290","1052","0","0","0","0","0","34","1","33","744","139","2","133"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","247","1074","0","0","0","0","0.05335892479536915","0","0","0","271","0","572","231"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","291","1055","0","0","0","0","0","33","0","33","746","137","2","137"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","248","1075","0","0","0","0","0.05335892479536915","0","0","0","268","0","574","233"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","292","1051","0","0","0","0","0","33","0","33","748","133","2","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","249","1075","0","0","0","0","0.05335892479536915","0","0","0","268","0","574","233"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","293","1051","0","0","0","0","0","34","0","34","749","131","2","135"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","250","1074","0","0","0","0","0.05335892479536915","0","0","0","267","0","575","232"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","294","1051","0","0","0","0","0","38","0","38","747","134","2","130"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","251","1076","0","0","0","0","0.05335892479536915","0","0","0","266","0","576","234"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","295","1049","0","0","0","0","0","38","1","37","747","136","1","127"
"2","0.1","10","50","10","104","0.1","52","20","0.01","0.9","0.05","true","false","252","1074","0","0","0","0","0.05335892479536915","0","0","0","266","0","575","233"
"1","0.1","10","50","10","104","0.1","1","20","0.01","0.9","0.05","true","false","296","1047","0","0","0","0","0","43","2","41","751","135","0","118"
